lcd_id,lcd_version,contractor_id,contractor_type_id,contractor_version,last_updated
37295,22,355,12,1,2026-01-12 13:38:59.560000
37295,22,356,12,1,2026-01-12 13:38:59.560000
37295,22,357,12,1,2026-01-12 13:38:59.560000
37295,22,358,12,1,2026-01-12 13:38:59.560000
37295,22,359,12,1,2026-01-12 13:38:59.560000
37295,22,360,12,1,2026-01-12 13:38:59.560000
37295,22,361,12,1,2026-01-12 13:38:59.560000
37295,22,362,12,1,2026-01-12 13:38:59.560000
37295,22,363,12,1,2026-01-12 13:38:59.560000
37295,22,364,12,1,2026-01-12 13:38:59.560000
37295,22,365,12,1,2026-01-12 13:38:59.560000
37295,22,366,12,1,2026-01-12 13:38:59.560000
37295,22,367,12,1,2026-01-12 13:38:59.560000
37299,30,340,12,1,2026-01-26 13:28:22.217000
37299,30,341,12,1,2026-01-26 13:28:22.217000
37299,30,342,12,1,2026-01-26 13:28:22.217000
37299,30,343,12,1,2026-01-26 13:28:22.217000
37299,30,344,12,1,2026-01-26 13:28:22.217000
37299,30,345,12,1,2026-01-26 13:28:22.217000
37299,30,346,12,1,2026-01-26 13:28:22.217000
37299,30,347,12,1,2026-01-26 13:28:22.217000
37299,30,348,12,1,2026-01-26 13:28:22.217000
37299,30,349,12,1,2026-01-26 13:28:22.217000
37299,30,350,12,1,2026-01-26 13:28:22.217000
37299,30,351,12,1,2026-01-26 13:28:22.217000
37299,30,352,12,1,2026-01-26 13:28:22.217000
37299,30,353,12,1,2026-01-26 13:28:22.217000
37299,30,354,12,1,2026-01-26 13:28:22.217000
37299,30,355,12,1,2026-01-26 13:28:22.217000
37299,30,356,12,1,2026-01-26 13:28:22.217000
37299,30,357,12,1,2026-01-26 13:28:22.217000
37299,30,358,12,1,2026-01-26 13:28:22.217000
37299,30,359,12,1,2026-01-26 13:28:22.217000
37299,30,360,12,1,2026-01-26 13:28:22.217000
37299,30,361,12,1,2026-01-26 13:28:22.217000
37299,30,362,12,1,2026-01-26 13:28:22.217000
37299,30,363,12,1,2026-01-26 13:28:22.217000
37299,30,364,12,1,2026-01-26 13:28:22.217000
37299,30,365,12,1,2026-01-26 13:28:22.217000
37299,30,366,12,1,2026-01-26 13:28:22.217000
37299,30,367,12,1,2026-01-26 13:28:22.217000
37352,25,228,9,2,2026-02-13 19:47:05.810000
37352,25,238,9,2,2026-02-13 19:47:05.810000
37352,25,239,8,1,2026-02-13 19:47:05.810000
37352,25,240,8,1,2026-02-13 19:47:05.810000
37356,17,228,9,2,2026-04-06 13:43:28.370000
37356,17,238,9,2,2026-04-06 13:43:28.370000
37356,17,239,8,1,2026-04-06 13:43:28.370000
37356,17,240,8,1,2026-04-06 13:43:28.370000
37371,42,314,12,1,2019-11-15 16:21:37.767000
37371,42,315,12,1,2019-11-15 16:21:37.767000
37371,42,316,12,1,2019-11-15 16:21:37.767000
37371,42,317,12,1,2019-11-15 16:21:37.767000
37371,42,318,12,1,2019-11-15 16:21:37.767000
37371,42,319,12,1,2019-11-15 16:21:37.767000
37371,42,320,12,1,2019-11-15 16:21:37.767000
37371,42,321,12,1,2019-11-15 16:21:37.767000
37371,42,322,12,1,2019-11-15 16:21:37.767000
37371,42,323,12,1,2019-11-15 16:21:37.767000
37371,42,324,12,1,2019-11-15 16:21:37.767000
37371,42,325,12,1,2019-11-15 16:21:37.767000
37371,42,326,12,1,2019-11-15 16:21:37.767000
37371,42,327,12,1,2019-11-15 16:21:37.767000
37371,42,328,12,1,2019-11-15 16:21:37.767000
37371,42,329,12,1,2019-11-15 16:21:37.767000
37371,42,330,12,1,2019-11-15 16:21:37.767000
37371,42,331,12,1,2019-11-15 16:21:37.767000
37371,42,332,12,1,2019-11-15 16:21:37.767000
37371,42,333,12,1,2019-11-15 16:21:37.767000
37371,42,334,12,1,2019-11-15 16:21:37.767000
37371,42,335,12,1,2019-11-15 16:21:37.767000
37371,42,336,12,1,2019-11-15 16:21:37.767000
37371,42,337,12,1,2019-11-15 16:21:37.767000
37371,42,338,12,1,2019-11-15 16:21:37.767000
37371,42,339,12,1,2019-11-15 16:21:37.767000
37373,41,340,12,1,2025-10-14 14:09:39.920000
37373,41,341,12,1,2025-10-14 14:09:39.920000
37373,41,342,12,1,2025-10-14 14:09:39.920000
37373,41,343,12,1,2025-10-14 14:09:39.920000
37373,41,344,12,1,2025-10-14 14:09:39.920000
37373,41,345,12,1,2025-10-14 14:09:39.920000
37373,41,346,12,1,2025-10-14 14:09:39.920000
37373,41,347,12,1,2025-10-14 14:09:39.920000
37373,41,348,12,1,2025-10-14 14:09:39.920000
37373,41,349,12,1,2025-10-14 14:09:39.920000
37373,41,350,12,1,2025-10-14 14:09:39.920000
37373,41,351,12,1,2025-10-14 14:09:39.920000
37373,41,352,12,1,2025-10-14 14:09:39.920000
37373,41,353,12,1,2025-10-14 14:09:39.920000
37373,41,354,12,1,2025-10-14 14:09:39.920000
37373,41,355,12,1,2025-10-14 14:09:39.920000
37373,41,356,12,1,2025-10-14 14:09:39.920000
37373,41,357,12,1,2025-10-14 14:09:39.920000
37373,41,358,12,1,2025-10-14 14:09:39.920000
37373,41,359,12,1,2025-10-14 14:09:39.920000
37373,41,360,12,1,2025-10-14 14:09:39.920000
37373,41,361,12,1,2025-10-14 14:09:39.920000
37373,41,362,12,1,2025-10-14 14:09:39.920000
37373,41,363,12,1,2025-10-14 14:09:39.920000
37373,41,364,12,1,2025-10-14 14:09:39.920000
37373,41,365,12,1,2025-10-14 14:09:39.920000
37373,41,366,12,1,2025-10-14 14:09:39.920000
37373,41,367,12,1,2025-10-14 14:09:39.920000
37379,42,374,13,1,2025-10-17 13:31:01.280000
37379,42,375,13,1,2025-10-17 13:31:01.280000
37379,42,376,13,1,2025-10-17 13:31:01.280000
37379,42,377,13,1,2025-10-17 13:31:01.280000
37379,42,378,13,1,2025-10-17 13:31:01.280000
37379,42,379,13,1,2025-10-17 13:31:01.280000
37379,42,380,13,1,2025-10-17 13:31:01.280000
37379,42,381,13,1,2025-10-17 13:31:01.280000
37379,42,391,12,1,2025-10-17 13:31:01.280000
37379,42,392,12,1,2025-10-17 13:31:01.280000
37379,42,393,12,1,2025-10-17 13:31:01.280000
37379,42,394,12,1,2025-10-17 13:31:01.280000
37379,42,395,12,1,2025-10-17 13:31:01.280000
37379,42,396,12,1,2025-10-17 13:31:01.280000
37387,25,378,13,1,2024-12-13 15:33:56.250000
37387,25,379,13,1,2024-12-13 15:33:56.250000
37387,25,380,13,1,2024-12-13 15:33:56.250000
37387,25,381,13,1,2024-12-13 15:33:56.250000
37387,25,394,12,1,2024-12-13 15:33:56.250000
37387,25,395,12,1,2024-12-13 15:33:56.250000
37387,25,396,12,1,2024-12-13 15:33:56.250000
37398,21,368,12,1,2019-11-21 23:55:32.953000
37398,21,369,12,1,2019-11-21 23:55:32.953000
37398,21,370,12,1,2019-11-21 23:55:32.953000
37398,21,371,12,1,2019-11-21 23:55:32.953000
37398,21,372,12,1,2019-11-21 23:55:32.953000
37475,18,500,8,1,2026-07-14 20:41:55.650000
37475,18,501,8,1,2026-07-14 20:41:55.650000
37475,18,502,8,1,2026-07-14 20:41:55.650000
37475,18,504,9,1,2026-07-14 20:41:55.650000
37475,18,505,9,1,2026-07-14 20:41:55.650000
37475,18,506,9,1,2026-07-14 20:41:55.650000
37475,18,507,13,1,2026-07-14 20:41:55.650000
37475,18,508,13,1,2026-07-14 20:41:55.650000
37475,18,509,13,1,2026-07-14 20:41:55.650000
37475,18,510,13,1,2026-07-14 20:41:55.650000
37475,18,511,13,1,2026-07-14 20:41:55.650000
37475,18,512,13,1,2026-07-14 20:41:55.650000
37475,18,513,13,1,2026-07-14 20:41:55.650000
37475,18,514,13,1,2026-07-14 20:41:55.650000
37475,18,515,13,1,2026-07-14 20:41:55.650000
37475,18,516,13,1,2026-07-14 20:41:55.650000
37475,18,517,13,1,2026-07-14 20:41:55.650000
37475,18,519,13,1,2026-07-14 20:41:55.650000
37475,18,520,13,1,2026-07-14 20:41:55.650000
37475,18,521,13,1,2026-07-14 20:41:55.650000
37475,18,522,13,1,2026-07-14 20:41:55.650000
37475,18,523,13,1,2026-07-14 20:41:55.650000
37502,21,340,12,1,2025-10-08 11:53:34.627000
37502,21,341,12,1,2025-10-08 11:53:34.627000
37502,21,342,12,1,2025-10-08 11:53:34.627000
37502,21,343,12,1,2025-10-08 11:53:34.627000
37502,21,344,12,1,2025-10-08 11:53:34.627000
37502,21,345,12,1,2025-10-08 11:53:34.627000
37502,21,346,12,1,2025-10-08 11:53:34.627000
37502,21,347,12,1,2025-10-08 11:53:34.627000
37502,21,348,12,1,2025-10-08 11:53:34.627000
37502,21,349,12,1,2025-10-08 11:53:34.627000
37502,21,350,12,1,2025-10-08 11:53:34.627000
37502,21,351,12,1,2025-10-08 11:53:34.627000
37502,21,352,12,1,2025-10-08 11:53:34.627000
37502,21,353,12,1,2025-10-08 11:53:34.627000
37502,21,354,12,1,2025-10-08 11:53:34.627000
37502,21,355,12,1,2025-10-08 11:53:34.627000
37502,21,356,12,1,2025-10-08 11:53:34.627000
37502,21,357,12,1,2025-10-08 11:53:34.627000
37502,21,358,12,1,2025-10-08 11:53:34.627000
37502,21,359,12,1,2025-10-08 11:53:34.627000
37502,21,360,12,1,2025-10-08 11:53:34.627000
37502,21,361,12,1,2025-10-08 11:53:34.627000
37502,21,362,12,1,2025-10-08 11:53:34.627000
37502,21,363,12,1,2025-10-08 11:53:34.627000
37502,21,364,12,1,2025-10-08 11:53:34.627000
37502,21,365,12,1,2025-10-08 11:53:34.627000
37502,21,366,12,1,2025-10-08 11:53:34.627000
37502,21,367,12,1,2025-10-08 11:53:34.627000
37531,20,374,13,1,2024-09-24 14:41:26.340000
37531,20,375,13,1,2024-09-24 14:41:26.340000
37531,20,376,13,1,2024-09-24 14:41:26.340000
37531,20,377,13,1,2024-09-24 14:41:26.340000
37531,20,378,13,1,2024-09-24 14:41:26.340000
37531,20,379,13,1,2024-09-24 14:41:26.340000
37531,20,380,13,1,2024-09-24 14:41:26.340000
37531,20,381,13,1,2024-09-24 14:41:26.340000
37531,20,391,12,1,2024-09-24 14:41:26.340000
37531,20,392,12,1,2024-09-24 14:41:26.340000
37531,20,393,12,1,2024-09-24 14:41:26.340000
37531,20,394,12,1,2024-09-24 14:41:26.340000
37531,20,395,12,1,2024-09-24 14:41:26.340000
37531,20,396,12,1,2024-09-24 14:41:26.340000
37535,19,500,8,1,2026-07-14 20:41:59.347000
37535,19,501,8,1,2026-07-14 20:41:59.347000
37535,19,502,8,1,2026-07-14 20:41:59.347000
37535,19,504,9,1,2026-07-14 20:41:59.347000
37535,19,505,9,1,2026-07-14 20:41:59.347000
37535,19,506,9,1,2026-07-14 20:41:59.347000
37535,19,507,13,1,2026-07-14 20:41:59.347000
37535,19,508,13,1,2026-07-14 20:41:59.347000
37535,19,509,13,1,2026-07-14 20:41:59.347000
37535,19,510,13,1,2026-07-14 20:41:59.347000
37535,19,511,13,1,2026-07-14 20:41:59.347000
37535,19,512,13,1,2026-07-14 20:41:59.347000
37535,19,513,13,1,2026-07-14 20:41:59.347000
37535,19,514,13,1,2026-07-14 20:41:59.347000
37535,19,515,13,1,2026-07-14 20:41:59.347000
37535,19,516,13,1,2026-07-14 20:41:59.347000
37535,19,517,13,1,2026-07-14 20:41:59.347000
37535,19,519,13,1,2026-07-14 20:41:59.347000
37535,19,520,13,1,2026-07-14 20:41:59.347000
37535,19,521,13,1,2026-07-14 20:41:59.347000
37535,19,522,13,1,2026-07-14 20:41:59.347000
37535,19,523,13,1,2026-07-14 20:41:59.347000
37537,20,143,8,1,2026-02-20 15:02:08.777000
37537,20,144,8,1,2026-02-20 15:02:08.777000
37537,20,145,8,1,2026-02-20 15:02:08.777000
37537,20,146,8,1,2026-02-20 15:02:08.777000
37537,20,147,9,1,2026-02-20 15:02:08.777000
37537,20,148,9,1,2026-02-20 15:02:08.777000
37537,20,149,9,1,2026-02-20 15:02:08.777000
37537,20,151,9,1,2026-02-20 15:02:08.777000
37537,20,264,8,1,2026-02-20 15:02:08.777000
37537,20,265,9,1,2026-02-20 15:02:08.777000
37537,20,266,8,1,2026-02-20 15:02:08.777000
37537,20,267,9,1,2026-02-20 15:02:08.777000
37537,20,268,8,1,2026-02-20 15:02:08.777000
37539,17,143,8,1,2025-02-20 15:35:59.033000
37539,17,144,8,1,2025-02-20 15:35:59.033000
37539,17,145,8,1,2025-02-20 15:35:59.033000
37539,17,146,8,1,2025-02-20 15:35:59.033000
37539,17,147,9,1,2025-02-20 15:35:59.033000
37539,17,148,9,1,2025-02-20 15:35:59.033000
37539,17,149,9,1,2025-02-20 15:35:59.033000
37539,17,151,9,1,2025-02-20 15:35:59.033000
37539,17,264,8,1,2025-02-20 15:35:59.033000
37539,17,265,9,1,2025-02-20 15:35:59.033000
37539,17,266,8,1,2025-02-20 15:35:59.033000
37539,17,267,9,1,2025-02-20 15:35:59.033000
37539,17,268,8,1,2025-02-20 15:35:59.033000
37547,22,340,12,1,2025-10-27 12:14:34.073000
37547,22,341,12,1,2025-10-27 12:14:34.073000
37547,22,342,12,1,2025-10-27 12:14:34.073000
37547,22,343,12,1,2025-10-27 12:14:34.073000
37547,22,344,12,1,2025-10-27 12:14:34.073000
37547,22,345,12,1,2025-10-27 12:14:34.073000
37547,22,346,12,1,2025-10-27 12:14:34.073000
37547,22,347,12,1,2025-10-27 12:14:34.073000
37547,22,348,12,1,2025-10-27 12:14:34.073000
37547,22,349,12,1,2025-10-27 12:14:34.073000
37547,22,350,12,1,2025-10-27 12:14:34.073000
37547,22,351,12,1,2025-10-27 12:14:34.073000
37547,22,352,12,1,2025-10-27 12:14:34.073000
37547,22,353,12,1,2025-10-27 12:14:34.073000
37547,22,354,12,1,2025-10-27 12:14:34.073000
37547,22,355,12,1,2025-10-27 12:14:34.073000
37547,22,356,12,1,2025-10-27 12:14:34.073000
37547,22,357,12,1,2025-10-27 12:14:34.073000
37547,22,358,12,1,2025-10-27 12:14:34.073000
37547,22,359,12,1,2025-10-27 12:14:34.073000
37547,22,360,12,1,2025-10-27 12:14:34.073000
37547,22,361,12,1,2025-10-27 12:14:34.073000
37547,22,362,12,1,2025-10-27 12:14:34.073000
37547,22,363,12,1,2025-10-27 12:14:34.073000
37547,22,364,12,1,2025-10-27 12:14:34.073000
37547,22,365,12,1,2025-10-27 12:14:34.073000
37547,22,366,12,1,2025-10-27 12:14:34.073000
37547,22,367,12,1,2025-10-27 12:14:34.073000
37561,20,368,12,1,2025-03-14 13:47:39.303000
37561,20,369,12,1,2025-03-14 13:47:39.303000
37561,20,370,12,1,2025-03-14 13:47:39.303000
37561,20,371,12,1,2025-03-14 13:47:39.303000
37561,20,372,12,1,2025-03-14 13:47:39.303000
37564,12,368,12,1,2019-09-27 19:48:51.997000
37564,12,369,12,1,2019-09-27 19:48:51.997000
37564,12,370,12,1,2019-09-27 19:48:51.997000
37564,12,371,12,1,2019-09-27 19:48:51.997000
37564,12,372,12,1,2019-09-27 19:48:51.997000
37575,22,228,9,2,2026-02-27 18:49:15.113000
37575,22,238,9,2,2026-02-27 18:49:15.113000
37575,22,239,8,1,2026-02-27 18:49:15.113000
37575,22,240,8,1,2026-02-27 18:49:15.113000
37578,30,228,9,2,2026-03-27 15:11:57.157000
37578,30,238,9,2,2026-03-27 15:11:57.157000
37578,30,239,8,1,2026-03-27 15:11:57.157000
37578,30,240,8,1,2026-03-27 15:11:57.157000
37581,24,374,13,1,2025-03-04 17:49:12.727000
37581,24,375,13,1,2025-03-04 17:49:12.727000
37581,24,376,13,1,2025-03-04 17:49:12.727000
37581,24,377,13,1,2025-03-04 17:49:12.727000
37581,24,378,13,1,2025-03-04 17:49:12.727000
37581,24,379,13,1,2025-03-04 17:49:12.727000
37581,24,380,13,1,2025-03-04 17:49:12.727000
37581,24,381,13,1,2025-03-04 17:49:12.727000
37581,24,391,12,1,2025-03-04 17:49:12.727000
37581,24,392,12,1,2025-03-04 17:49:12.727000
37581,24,393,12,1,2025-03-04 17:49:12.727000
37581,24,394,12,1,2025-03-04 17:49:12.727000
37581,24,395,12,1,2025-03-04 17:49:12.727000
37581,24,396,12,1,2025-03-04 17:49:12.727000
37598,21,228,9,2,2025-11-26 22:19:52.383000
37598,21,238,9,2,2025-11-26 22:19:52.383000
37598,21,239,8,1,2025-11-26 22:19:52.383000
37598,21,240,8,1,2025-11-26 22:19:52.383000
37602,18,374,13,1,2025-12-22 16:04:45.707000
37602,18,375,13,1,2025-12-22 16:04:45.707000
37602,18,376,13,1,2025-12-22 16:04:45.707000
37602,18,377,13,1,2025-12-22 16:04:45.707000
37602,18,378,13,1,2025-12-22 16:04:45.707000
37602,18,379,13,1,2025-12-22 16:04:45.707000
37602,18,380,13,1,2025-12-22 16:04:45.707000
37602,18,381,13,1,2025-12-22 16:04:45.707000
37602,18,391,12,1,2025-12-22 16:04:45.707000
37602,18,392,12,1,2025-12-22 16:04:45.707000
37602,18,393,12,1,2025-12-22 16:04:45.707000
37602,18,394,12,1,2025-12-22 16:04:45.707000
37602,18,395,12,1,2025-12-22 16:04:45.707000
37602,18,396,12,1,2025-12-22 16:04:45.707000
37606,18,500,8,1,2026-07-14 20:41:55.727000
37606,18,501,8,1,2026-07-14 20:41:55.727000
37606,18,502,8,1,2026-07-14 20:41:55.727000
37606,18,504,9,1,2026-07-14 20:41:55.727000
37606,18,505,9,1,2026-07-14 20:41:55.727000
37606,18,506,9,1,2026-07-14 20:41:55.727000
37606,18,507,13,1,2026-07-14 20:41:55.727000
37606,18,508,13,1,2026-07-14 20:41:55.727000
37606,18,509,13,1,2026-07-14 20:41:55.727000
37606,18,510,13,1,2026-07-14 20:41:55.727000
37606,18,511,13,1,2026-07-14 20:41:55.727000
37606,18,512,13,1,2026-07-14 20:41:55.727000
37606,18,513,13,1,2026-07-14 20:41:55.727000
37606,18,514,13,1,2026-07-14 20:41:55.727000
37606,18,515,13,1,2026-07-14 20:41:55.727000
37606,18,516,13,1,2026-07-14 20:41:55.727000
37606,18,517,13,1,2026-07-14 20:41:55.727000
37606,18,519,13,1,2026-07-14 20:41:55.727000
37606,18,520,13,1,2026-07-14 20:41:55.727000
37606,18,521,13,1,2026-07-14 20:41:55.727000
37606,18,522,13,1,2026-07-14 20:41:55.727000
37606,18,523,13,1,2026-07-14 20:41:55.727000
37608,22,228,9,2,2026-07-24 20:19:33.127000
37608,22,238,9,2,2026-07-24 20:19:33.127000
37608,22,239,8,1,2026-07-24 20:19:33.127000
37608,22,240,8,1,2026-07-24 20:19:33.127000
37616,16,340,12,1,2025-09-02 13:55:32.743000
37616,16,341,12,1,2025-09-02 13:55:32.743000
37616,16,342,12,1,2025-09-02 13:55:32.743000
37616,16,343,12,1,2025-09-02 13:55:32.743000
37616,16,344,12,1,2025-09-02 13:55:32.743000
37616,16,345,12,1,2025-09-02 13:55:32.743000
37616,16,346,12,1,2025-09-02 13:55:32.743000
37616,16,347,12,1,2025-09-02 13:55:32.743000
37616,16,348,12,1,2025-09-02 13:55:32.743000
37616,16,349,12,1,2025-09-02 13:55:32.743000
37616,16,350,12,1,2025-09-02 13:55:32.743000
37616,16,351,12,1,2025-09-02 13:55:32.743000
37616,16,352,12,1,2025-09-02 13:55:32.743000
37616,16,353,12,1,2025-09-02 13:55:32.743000
37616,16,354,12,1,2025-09-02 13:55:32.743000
37616,16,355,12,1,2025-09-02 13:55:32.743000
37616,16,356,12,1,2025-09-02 13:55:32.743000
37616,16,357,12,1,2025-09-02 13:55:32.743000
37616,16,358,12,1,2025-09-02 13:55:32.743000
37616,16,359,12,1,2025-09-02 13:55:32.743000
37616,16,360,12,1,2025-09-02 13:55:32.743000
37616,16,361,12,1,2025-09-02 13:55:32.743000
37616,16,362,12,1,2025-09-02 13:55:32.743000
37616,16,363,12,1,2025-09-02 13:55:32.743000
37616,16,364,12,1,2025-09-02 13:55:32.743000
37616,16,365,12,1,2025-09-02 13:55:32.743000
37616,16,366,12,1,2025-09-02 13:55:32.743000
37616,16,367,12,1,2025-09-02 13:55:32.743000
37620,16,340,12,1,2025-10-14 13:13:56.420000
37620,16,341,12,1,2025-10-14 13:13:56.420000
37620,16,342,12,1,2025-10-14 13:13:56.420000
37620,16,343,12,1,2025-10-14 13:13:56.420000
37620,16,344,12,1,2025-10-14 13:13:56.420000
37620,16,345,12,1,2025-10-14 13:13:56.420000
37620,16,346,12,1,2025-10-14 13:13:56.420000
37620,16,347,12,1,2025-10-14 13:13:56.420000
37620,16,348,12,1,2025-10-14 13:13:56.420000
37620,16,349,12,1,2025-10-14 13:13:56.420000
37620,16,350,12,1,2025-10-14 13:13:56.420000
37620,16,351,12,1,2025-10-14 13:13:56.420000
37620,16,352,12,1,2025-10-14 13:13:56.420000
37620,16,353,12,1,2025-10-14 13:13:56.420000
37620,16,354,12,1,2025-10-14 13:13:56.420000
37620,16,355,12,1,2025-10-14 13:13:56.420000
37620,16,356,12,1,2025-10-14 13:13:56.420000
37620,16,357,12,1,2025-10-14 13:13:56.420000
37620,16,358,12,1,2025-10-14 13:13:56.420000
37620,16,359,12,1,2025-10-14 13:13:56.420000
37620,16,360,12,1,2025-10-14 13:13:56.420000
37620,16,361,12,1,2025-10-14 13:13:56.420000
37620,16,362,12,1,2025-10-14 13:13:56.420000
37620,16,363,12,1,2025-10-14 13:13:56.420000
37620,16,364,12,1,2025-10-14 13:13:56.420000
37620,16,365,12,1,2025-10-14 13:13:56.420000
37620,16,366,12,1,2025-10-14 13:13:56.420000
37620,16,367,12,1,2025-10-14 13:13:56.420000
37628,24,340,12,1,2025-10-08 11:54:18.147000
37628,24,341,12,1,2025-10-08 11:54:18.147000
37628,24,342,12,1,2025-10-08 11:54:18.147000
37628,24,343,12,1,2025-10-08 11:54:18.147000
37628,24,344,12,1,2025-10-08 11:54:18.147000
37628,24,345,12,1,2025-10-08 11:54:18.147000
37628,24,346,12,1,2025-10-08 11:54:18.147000
37628,24,347,12,1,2025-10-08 11:54:18.147000
37628,24,348,12,1,2025-10-08 11:54:18.147000
37628,24,349,12,1,2025-10-08 11:54:18.147000
37628,24,350,12,1,2025-10-08 11:54:18.147000
37628,24,351,12,1,2025-10-08 11:54:18.147000
37628,24,352,12,1,2025-10-08 11:54:18.147000
37628,24,353,12,1,2025-10-08 11:54:18.147000
37628,24,354,12,1,2025-10-08 11:54:18.147000
37628,24,355,12,1,2025-10-08 11:54:18.147000
37628,24,356,12,1,2025-10-08 11:54:18.147000
37628,24,357,12,1,2025-10-08 11:54:18.147000
37628,24,358,12,1,2025-10-08 11:54:18.147000
37628,24,359,12,1,2025-10-08 11:54:18.147000
37628,24,360,12,1,2025-10-08 11:54:18.147000
37628,24,361,12,1,2025-10-08 11:54:18.147000
37628,24,362,12,1,2025-10-08 11:54:18.147000
37628,24,363,12,1,2025-10-08 11:54:18.147000
37628,24,364,12,1,2025-10-08 11:54:18.147000
37628,24,365,12,1,2025-10-08 11:54:18.147000
37628,24,366,12,1,2025-10-08 11:54:18.147000
37628,24,367,12,1,2025-10-08 11:54:18.147000
37632,26,374,13,1,2021-05-04 13:40:38.353000
37632,26,375,13,1,2021-05-04 13:40:38.353000
37632,26,376,13,1,2021-05-04 13:40:38.353000
37632,26,377,13,1,2021-05-04 13:40:38.353000
37632,26,378,13,1,2021-05-04 13:40:38.353000
37632,26,379,13,1,2021-05-04 13:40:38.353000
37632,26,380,13,1,2021-05-04 13:40:38.353000
37632,26,381,13,1,2021-05-04 13:40:38.353000
37632,26,391,12,1,2021-05-04 13:40:38.353000
37632,26,392,12,1,2021-05-04 13:40:38.353000
37632,26,393,12,1,2021-05-04 13:40:38.353000
37632,26,394,12,1,2021-05-04 13:40:38.353000
37632,26,395,12,1,2021-05-04 13:40:38.353000
37632,26,396,12,1,2021-05-04 13:40:38.353000
37633,26,374,13,1,2020-08-03 18:23:41.230000
37633,26,375,13,1,2020-08-03 18:23:41.230000
37633,26,376,13,1,2020-08-03 18:23:41.230000
37633,26,377,13,1,2020-08-03 18:23:41.230000
37633,26,391,12,1,2020-08-03 18:23:41.230000
37633,26,392,12,1,2020-08-03 18:23:41.230000
37633,26,393,12,1,2020-08-03 18:23:41.230000
37638,31,374,13,1,2024-10-15 12:12:12.300000
37638,31,375,13,1,2024-10-15 12:12:12.300000
37638,31,376,13,1,2024-10-15 12:12:12.300000
37638,31,377,13,1,2024-10-15 12:12:12.300000
37638,31,378,13,1,2024-10-15 12:12:12.300000
37638,31,379,13,1,2024-10-15 12:12:12.300000
37638,31,380,13,1,2024-10-15 12:12:12.300000
37638,31,381,13,1,2024-10-15 12:12:12.300000
37638,31,391,12,1,2024-10-15 12:12:12.300000
37638,31,392,12,1,2024-10-15 12:12:12.300000
37638,31,393,12,1,2024-10-15 12:12:12.300000
37638,31,394,12,1,2024-10-15 12:12:12.300000
37638,31,395,12,1,2024-10-15 12:12:12.300000
37638,31,396,12,1,2024-10-15 12:12:12.300000
37641,16,374,13,1,2022-06-16 20:21:39.917000
37641,16,375,13,1,2022-06-16 20:21:39.917000
37641,16,376,13,1,2022-06-16 20:21:39.917000
37641,16,377,13,1,2022-06-16 20:21:39.917000
37641,16,378,13,1,2022-06-16 20:21:39.917000
37641,16,379,13,1,2022-06-16 20:21:39.917000
37641,16,380,13,1,2022-06-16 20:21:39.917000
37641,16,381,13,1,2022-06-16 20:21:39.917000
37641,16,391,12,1,2022-06-16 20:21:39.917000
37641,16,392,12,1,2022-06-16 20:21:39.917000
37641,16,393,12,1,2022-06-16 20:21:39.917000
37641,16,394,12,1,2022-06-16 20:21:39.917000
37641,16,395,12,1,2022-06-16 20:21:39.917000
37641,16,396,12,1,2022-06-16 20:21:39.917000
37642,18,374,13,1,2024-09-27 12:15:16.500000
37642,18,375,13,1,2024-09-27 12:15:16.500000
37642,18,376,13,1,2024-09-27 12:15:16.500000
37642,18,377,13,1,2024-09-27 12:15:16.500000
37642,18,378,13,1,2024-09-27 12:15:16.500000
37642,18,379,13,1,2024-09-27 12:15:16.500000
37642,18,380,13,1,2024-09-27 12:15:16.500000
37642,18,381,13,1,2024-09-27 12:15:16.500000
37642,18,391,12,1,2024-09-27 12:15:16.500000
37642,18,392,12,1,2024-09-27 12:15:16.500000
37642,18,393,12,1,2024-09-27 12:15:16.500000
37642,18,394,12,1,2024-09-27 12:15:16.500000
37642,18,395,12,1,2024-09-27 12:15:16.500000
37642,18,396,12,1,2024-09-27 12:15:16.500000
37643,24,374,13,1,2019-11-27 20:33:40.750000
37643,24,375,13,1,2019-11-27 20:33:40.750000
37643,24,376,13,1,2019-11-27 20:33:40.750000
37643,24,377,13,1,2019-11-27 20:33:40.750000
37643,24,378,13,1,2019-11-27 20:33:40.750000
37643,24,379,13,1,2019-11-27 20:33:40.750000
37643,24,380,13,1,2019-11-27 20:33:40.750000
37643,24,381,13,1,2019-11-27 20:33:40.750000
37643,24,391,12,1,2019-11-27 20:33:40.750000
37643,24,392,12,1,2019-11-27 20:33:40.750000
37643,24,393,12,1,2019-11-27 20:33:40.750000
37643,24,394,12,1,2019-11-27 20:33:40.750000
37643,24,395,12,1,2019-11-27 20:33:40.750000
37643,24,396,12,1,2019-11-27 20:33:40.750000
37644,22,374,13,1,2022-03-03 14:41:12.817000
37644,22,375,13,1,2022-03-03 14:41:12.817000
37644,22,376,13,1,2022-03-03 14:41:12.817000
37644,22,377,13,1,2022-03-03 14:41:12.817000
37644,22,378,13,1,2022-03-03 14:41:12.817000
37644,22,379,13,1,2022-03-03 14:41:12.817000
37644,22,380,13,1,2022-03-03 14:41:12.817000
37644,22,381,13,1,2022-03-03 14:41:12.817000
37644,22,391,12,1,2022-03-03 14:41:12.817000
37644,22,392,12,1,2022-03-03 14:41:12.817000
37644,22,393,12,1,2022-03-03 14:41:12.817000
